id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_baseline,predizione_post_steering
810,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
811,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
812,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
813,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
814,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
815,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
816,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
817,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
818,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Non Classificato
819,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
820,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
821,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
822,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
823,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
824,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
825,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
826,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
827,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
828,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
829,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
830,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
831,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
832,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
833,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
834,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
835,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
836,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
837,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
838,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
839,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
840,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
841,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
842,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
843,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
844,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
845,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
846,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
847,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
848,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
849,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
850,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
851,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
852,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
853,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
854,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
855,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
856,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
857,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
858,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
859,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
860,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
861,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
862,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
863,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
864,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
865,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
866,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
867,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
868,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
869,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
870,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
871,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
872,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
873,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
874,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
875,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
876,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
877,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
878,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
879,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
880,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
881,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
882,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
883,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
884,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
885,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
886,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
887,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
888,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
889,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
890,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
891,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
892,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
893,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
894,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
895,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
896,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
897,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
898,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
899,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
900,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
901,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
902,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
903,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
904,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
905,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
906,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
907,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
908,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Non Classificato
909,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
910,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
911,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
912,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
913,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
914,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
915,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
916,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
917,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
918,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Non Classificato
919,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Non Classificato
920,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
921,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
922,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
923,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
924,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
925,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
926,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
927,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
928,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
929,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
930,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
931,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
932,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
933,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
934,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
935,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
936,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
937,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
938,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
939,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
940,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
941,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
942,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
943,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
944,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
945,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
946,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
947,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
948,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
949,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
950,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
951,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
952,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
953,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
954,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
955,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
956,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Sicuro
957,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
958,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
959,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,14,15,Vulnerabile,Vulnerabile,Vulnerabile
960,deepseek-ai/deepseek-coder-6.7b-instruct,16,3,Vulnerabile,Vulnerabile,Sicuro
961,deepseek-ai/deepseek-coder-6.7b-instruct,16,3,Vulnerabile,Vulnerabile,Vulnerabile
962,deepseek-ai/deepseek-coder-6.7b-instruct,16,3,Vulnerabile,Vulnerabile,Sicuro
963,deepseek-ai/deepseek-coder-6.7b-instruct,16,3,Vulnerabile,Vulnerabile,Vulnerabile
964,deepseek-ai/deepseek-coder-6.7b-instruct,16,3,Vulnerabile,Vulnerabile,Vulnerabile
965,deepseek-ai/deepseek-coder-6.7b-instruct,16,3,Vulnerabile,Vulnerabile,Vulnerabile
966,deepseek-ai/deepseek-coder-6.7b-instruct,16,3,Vulnerabile,Vulnerabile,Vulnerabile
960,deepseek-ai/deepseek-coder-6.7b-instruct,16,5,Vulnerabile,Vulnerabile,Sicuro
961,deepseek-ai/deepseek-coder-6.7b-instruct,16,5,Vulnerabile,Vulnerabile,Vulnerabile
962,deepseek-ai/deepseek-coder-6.7b-instruct,16,5,Vulnerabile,Vulnerabile,Sicuro
963,deepseek-ai/deepseek-coder-6.7b-instruct,16,5,Vulnerabile,Vulnerabile,Vulnerabile
964,deepseek-ai/deepseek-coder-6.7b-instruct,16,5,Vulnerabile,Vulnerabile,Sicuro
965,deepseek-ai/deepseek-coder-6.7b-instruct,16,5,Vulnerabile,Vulnerabile,Vulnerabile
966,deepseek-ai/deepseek-coder-6.7b-instruct,16,5,Vulnerabile,Vulnerabile,Sicuro
960,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
961,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
962,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
963,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
964,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
965,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Vulnerabile
966,deepseek-ai/deepseek-coder-6.7b-instruct,16,8,Vulnerabile,Vulnerabile,Sicuro
960,deepseek-ai/deepseek-coder-6.7b-instruct,16,10,Vulnerabile,Vulnerabile,Sicuro
961,deepseek-ai/deepseek-coder-6.7b-instruct,16,10,Vulnerabile,Vulnerabile,Sicuro
962,deepseek-ai/deepseek-coder-6.7b-instruct,16,10,Vulnerabile,Vulnerabile,Sicuro
963,deepseek-ai/deepseek-coder-6.7b-instruct,16,10,Vulnerabile,Vulnerabile,Sicuro
964,deepseek-ai/deepseek-coder-6.7b-instruct,16,10,Vulnerabile,Vulnerabile,Sicuro
965,deepseek-ai/deepseek-coder-6.7b-instruct,16,10,Vulnerabile,Vulnerabile,Vulnerabile
966,deepseek-ai/deepseek-coder-6.7b-instruct,16,10,Vulnerabile,Vulnerabile,Sicuro
960,deepseek-ai/deepseek-coder-6.7b-instruct,16,15,Vulnerabile,Vulnerabile,Sicuro
961,deepseek-ai/deepseek-coder-6.7b-instruct,16,15,Vulnerabile,Vulnerabile,Sicuro
962,deepseek-ai/deepseek-coder-6.7b-instruct,16,15,Vulnerabile,Vulnerabile,Sicuro
963,deepseek-ai/deepseek-coder-6.7b-instruct,16,15,Vulnerabile,Vulnerabile,Sicuro
964,deepseek-ai/deepseek-coder-6.7b-instruct,16,15,Vulnerabile,Vulnerabile,Sicuro
965,deepseek-ai/deepseek-coder-6.7b-instruct,16,15,Vulnerabile,Vulnerabile,Vulnerabile
966,deepseek-ai/deepseek-coder-6.7b-instruct,16,15,Vulnerabile,Vulnerabile,Sicuro
